,scGPT_bc_embeddings_similarities,scGPT_pancancer_embeddings_similarities,scGPT_CP_embeddings_similarities,scGPT_lung_embeddings_similarities,scGPT_heart_embeddings_similarities,scGPT_brain_embeddings_similarities,scGPT_kidney_embeddings_similarities,scGPT_human_embeddings_similarities,GF-6L30M_HUMANemb_similarities,GF-20L95M_HUMANemb_similarities,GF-12L95M_HUMANemb_similarities,GF-12L95MCANCER_UNIPROT_HUMANemb_similarities,GF-12L30M_HUMANemb_similarities,Correlation,Same_Complex,GeneAB,Random Forest_n10000 predictions,Random Forest_n10000 probabilities,Gene_A,Gene_B,Phylogenetic_Jaccard_Similarity,prob_z,jaccard_z,composite_score
16327,0.09648013114929199,0.2888258099555969,0.2849074602127075,0.0894501656293869,0.08774292469024658,0.2869499623775482,0.05613162741065025,0.28444382548332214,0.2177082896232605,0.12540440261363983,0.7312551140785217,0.8218965530395508,0.6660884618759155,0.20338428470669745,0,C2CD3_IFT172,1,0.8593,C2CD3,IFT172,0.4090909090909091,1.9448105368673931,-0.48805096688403315,1.45675956998336
4747,0.13756203651428223,0.21551896631717682,0.23549483716487885,0.07506971806287766,-0.010870739817619324,0.10750697553157806,0.0315074622631073,0.23649421334266663,0.4799201488494873,0.22273975610733032,0.8546745181083679,0.9180664420127869,0.8979201316833496,0.14146194852016195,0,IFT140_IFT81,1,0.6191,IFT140,IFT81,0.782608695652174,-0.18151179844339513,1.6341841722516368,1.4526723738082417
20866,0.09942904859781265,0.17842692136764526,0.21716582775115967,0.11377811431884766,0.05536689609289169,0.2406095564365387,0.0633019432425499,0.21639615297317505,0.20124199986457825,0.20728799700737,0.6970769166946411,0.7698129415512085,0.7829778790473938,-0.07728162865519904,0,RAB8B_ACTR3,1,0.6645,RAB8B,ACTR3,0.7096774193548387,0.22038259798920184,1.2198068042415318,1.4401894022307336
13855,0.15990936756134033,0.24500708281993866,0.29475659132003784,0.15556088089942932,0.05672936141490936,0.28491947054862976,-0.019316338002681732,0.2917094826698303,0.368825227022171,0.22722747921943665,0.8512512445449829,0.8809309005737305,0.7741611003875732,0.5309575978841738,0,B9D1_DNAH5,1,0.651,B9D1,DNAH5,0.7297297297297297,0.10087655499713043,1.3337390431590708,1.4346155981562012
13891,0.1888745278120041,0.33195987343788147,0.2693730890750885,0.11384519934654236,0.08540097624063492,0.17695902287960052,0.054033588618040085,0.2706211805343628,0.5433269739151001,0.2203250378370285,0.8540989756584167,0.8966487646102905,0.9079706072807312,0.2781262290130969,0,WDR35_CCDC40,1,0.6352,WDR35,CCDC40,0.7536231884057971,-0.03898977680099837,1.4694957311194154,1.430505954318417
17870,0.14469856023788452,0.3064396381378174,0.24337275326251984,0.1429044008255005,0.07959648966789246,0.18959370255470276,0.05153213441371918,0.2436710000038147,0.4204283058643341,0.1398170292377472,0.8139265775680542,0.8729422092437744,0.8396720886230469,-0.31362579460894185,0,CC2D2A_EFHC1,1,0.6166,CC2D2A,EFHC1,0.7808219178082192,-0.20364254714563018,1.6240321450585546,1.4203895979129244
23616,0.19403839111328125,0.28126776218414307,0.25170060992240906,0.029150396585464478,-0.02243126556277275,0.175263449549675,-0.014506415463984013,0.2520897388458252,0.32467594742774963,0.24409633874893188,0.844459056854248,0.9015073776245117,0.9007849097251892,-0.2701902303890357,0,PCNT_CEP250,1,0.8105,PCNT,CEP250,0.4782608695652174,1.5128183221997562,-0.09504445963668692,1.4177738625630694
9499,0.18184787034988403,0.25150513648986816,0.3165389895439148,0.1381227821111679,0.044756628572940826,0.2938407361507416,0.0962287187576294,0.3162858784198761,0.378085732460022,0.11794986575841904,0.721612811088562,0.8262755274772644,0.8225078582763672,0.5180463899690868,0,BBS9_SPAG16,1,0.8151,BBS9,SPAG16,0.4705882352941176,1.55353889981187,-0.13863845875992242,1.4149004410519477
5093,0.04114202409982681,0.19303396344184875,0.2064657211303711,0.12855839729309082,0.09401023387908936,0.20194193720817566,0.09910412132740021,0.20725327730178833,0.20682509243488312,0.08574705570936203,0.7489634156227112,0.8296908736228943,0.7885327935218811,0.199286307523046,0,IFT57_ARL3,1,0.5821,IFT57,ARL3,0.8333333333333334,-0.5090468792364811,1.9223889442330242,1.4133420649965431
8966,0.16982214152812958,0.3428000211715698,0.3819386959075928,0.24326753616333008,0.047342754900455475,0.29842355847358704,0.07880847156047821,0.373827189207077,0.3875516951084137,0.16101494431495667,0.7028626799583435,0.8183788061141968,0.8396577835083008,0.25594649676391834,0,DYNC2H1_RFX3,1,0.8219,DYNC2H1,RFX3,0.4594594594594595,1.61373453628195,-0.20186939442515472,1.4118651418567953
8792,0.20552924275398254,0.333251416683197,0.28084099292755127,0.22710949182510376,-0.005990833044052124,0.31463688611984253,0.061880096793174744,0.28087520599365234,0.4639054536819458,0.20883841812610626,0.7548720240592957,0.8595530986785889,0.8163553476333618,0.2492964048179213,0,DYNC2H1_PACRG,1,0.7475,DYNC2H1,PACRG,0.575,0.9551234549034218,0.45460321264210135,1.4097266675455231
5127,0.3063807189464569,0.3518523573875427,0.35301923751831055,0.4034857749938965,0.06958816945552826,0.33730608224868774,0.06835727393627167,0.36194807291030884,0.6517708897590637,0.35985392332077026,0.7885977625846863,0.8566763401031494,0.8233922123908997,0.12547910265407244,0,HYDIN_SPAG17,1,0.8221,HYDIN,SPAG17,0.4576271186440678,1.6155049961781296,-0.21228029908674284,1.4032246970913866
28809,0.12551145255565643,0.4021667242050171,0.4649645984172821,-0.003979586064815521,0.07001114636659622,0.6093862652778625,-0.02855519950389862,0.4646649658679962,0.49410387873649597,0.1752379834651947,0.7236644625663757,0.8278707265853882,0.766190767288208,0.15929982465426015,0,TUBB2A_TUBB3,1,0.5653,TUBB2A,TUBB3,0.8571428571428571,-0.6577655105155031,2.0576687351630625,1.3999032246475593
26604,0.13033893704414368,0.2168884575366974,0.20865043997764587,0.1166934072971344,0.06745883822441101,0.08692388981580734,0.06738792359828949,0.19917622208595276,0.26044952869415283,0.14690402150154114,0.7189061641693115,0.8181890845298767,0.8062405586242676,0.3639887767358867,0,IFT43_RFX3,1,0.8139,IFT43,RFX3,0.4693877551020408,1.5429161404347962,-0.14545928855471413,1.397456851880082
16678,0.1352548897266388,0.1881437599658966,0.2705383002758026,0.06088104099035263,0.0731184333562851,0.18842965364456177,0.05159187316894531,0.27151817083358765,0.4078788161277771,0.15128853917121887,0.8491159677505493,0.9171743392944336,0.8404308557510376,0.18521341926851842,0,DNAL1_IFT46,1,0.6176,DNAL1,IFT46,0.7746478873239436,-0.19479024766473596,1.5889528398279982,1.394162592163262
24169,0.15169687569141388,0.30356255173683167,0.23534223437309265,0.07451599091291428,0.06874625384807587,0.24808919429779053,0.02224491722881794,0.23480716347694397,0.49173450469970703,0.21011748909950256,0.8460664749145508,0.8977909088134766,0.8636654615402222,0.3373876206009637,0,RSPH3_IFT172,1,0.5766,RSPH3,IFT172,0.8382352941176471,-0.5577345263813988,1.9502406658950908,1.3925061395136922
15654,0.11999154835939407,0.2648807764053345,0.2786754369735718,0.20192305743694305,0.025166137143969536,0.19661390781402588,0.006903305649757385,0.27940884232521057,0.30330806970596313,0.18461370468139648,0.7326141595840454,0.8091353178024292,0.7111202478408813,0.05600457922678486,0,ZMYND10_IFT27,1,0.7391,ZMYND10,IFT27,0.5846153846153846,0.8807641392639097,0.5092354359023098,1.3899995751662195
22079,0.15048862993717194,0.278988778591156,0.27725130319595337,0.19151350855827332,-0.019677478820085526,0.06863212585449219,-0.0006936155259609222,0.27768540382385254,0.3995741307735443,0.1298896074295044,0.8123170137405396,0.8756444454193115,0.7976388335227966,0.3414715012503959,0,DPCD_EFHC1,1,0.7607,DPCD,EFHC1,0.5507246376811594,1.071973808051225,0.31667664319386624,1.3886504512450912
26296,0.10920868813991547,0.13127310574054718,0.09070126712322235,0.048233166337013245,-0.018303610384464264,-0.006911981850862503,-0.01579388417303562,0.09079936146736145,0.08937699347734451,0.14319239556789398,0.7201292514801025,0.797156572341919,0.7368711233139038,0.583224810674116,0,TRAPPC3_RAB11A,1,0.516,TRAPPC3,RAB11A,0.931372549019608,-1.0941838749235877,2.4794233774743613,1.3852395025507735
28515,0.1878281980752945,0.3604930341243744,0.3655517101287842,0.1618325114250183,0.12049765884876251,0.3505193591117859,-0.0119722755625844,0.3671873211860657,0.7137763500213623,0.4752556085586548,0.9046429991722107,0.9185596108436584,0.8526508212089539,0.07550232316621915,0,DNAH5_DRC1,1,0.6226,DNAH5,DRC1,0.7647058823529411,-0.15052875026026488,1.532464840964088,1.3819360907038232
13726,0.24354633688926697,0.3048374652862549,0.2945197820663452,0.23674654960632324,0.08982989192008972,0.14611586928367615,0.07909437268972397,0.29579639434814453,0.4021621346473694,0.22895820438861847,0.7861722111701965,0.8383646011352539,0.7399763464927673,0.43865104496666807,0,B9D1_TEKT2,1,0.8222,B9D1,TEKT2,0.453125,1.6163902261262189,-0.23786021718103517,1.3785300089451837
24122,0.10672873258590698,0.24575677514076233,0.28682276606559753,0.042677413672208786,0.064963698387146,0.28308531641960144,0.07073979824781418,0.2865558862686157,0.2915727496147156,0.18265601992607117,0.6932640671730042,0.7920794486999512,0.7757737636566162,-0.1671278049739496,0,EXOC4_ATXN10,1,0.7919,EXOC4,ATXN10,0.5,1.3481655518551245,0.028471871212478964,1.3766374230676035
9179,0.18033120036125183,0.31953221559524536,0.3433762192726135,0.010021936148405075,-0.015361793339252472,0.35881781578063965,-0.015955835580825806,0.3430352210998535,0.3938971757888794,0.15904763340950012,0.7596172094345093,0.8470901250839233,0.823284924030304,0.12356622902957969,0,BBS9_PIBF1,1,0.7915,BBS9,PIBF1,0.5,1.3446246320627662,0.028471871212478964,1.3730965032752451
2328,0.20751813054084778,0.49400874972343445,0.29954954981803894,0.2661152482032776,0.046195138245821,0.24787643551826477,-0.03902333974838257,0.299180805683136,0.6404308676719666,0.2257697880268097,0.8399763107299805,0.8743734359741211,0.8734560012817383,0.11944795038157277,0,DNAH6_DNAH9,1,0.6564,DNAH6,DNAH9,0.7101449275362319,0.14867897219395879,1.2224630694210836,1.3711420416150424
8915,0.21900281310081482,0.40523090958595276,0.2490798532962799,0.1914232224225998,0.024149801582098007,0.12284187972545624,-0.015831831842660904,0.24278195202350616,0.5184411406517029,0.16704988479614258,0.8322048783302307,0.8790806531906128,0.8740015029907227,0.47764466550800017,0,DYNC2H1_DNAH9,1,0.6924,DYNC2H1,DNAH9,0.6533333333333333,0.46736175350615056,0.8996737248019296,1.3670354783080803
2868,0.10657273977994919,0.2984105050563812,0.2713691294193268,0.07931360602378845,0.09838023781776428,0.23013192415237427,0.0765744149684906,0.2716965079307556,0.40259745717048645,0.1527722179889679,0.8607636094093323,0.8923351764678955,0.8630869388580322,0.2830198489121875,0,CEP104_CEP164,1,0.766,CEP104,CEP164,0.5384615384615384,1.1188909952999642,0.24700076425331094,1.3658917595532751
8149,0.1353367418050766,0.31957077980041504,0.33856430649757385,0.16132661700248718,0.05705490708351135,0.24524661898612976,0.05643793195486069,0.3272085189819336,0.3820236027240753,0.17474794387817383,0.8338059186935425,0.8988763689994812,0.8348339796066284,0.10643219789300876,0,TBC1D7_PDE6D,1,0.8143,TBC1D7,PDE6D,0.4629629629629629,1.5464570602271546,-0.18196335912313744,1.364493701104017
28802,0.1292564868927002,0.19586272537708282,0.17641061544418335,0.10309179127216339,0.11917489022016525,0.13115808367729187,0.08633444458246231,0.17551720142364502,0.18902340531349182,0.17372381687164307,0.7405272722244263,0.81883704662323,0.7350701093673706,0.4660851595347738,0,TUBB2A_TBCC,1,0.7684,TUBB2A,TBCC,0.5339805825242718,1.14013651405411,0.22154108739418493,1.361677601448295
22817,0.060964323580265045,0.3620513677597046,0.3396252691745758,0.2117123156785965,0.09947019815444946,0.12522979080677032,0.10752181708812714,0.3391094505786896,0.39966583251953125,0.10686027258634567,0.8360072374343872,0.8865861892700195,0.867789089679718,0.06670495842305287,0,CBY1_IFT43,1,0.7041,CBY1,IFT43,0.6333333333333333,0.5709336574326122,0.7860387004206968,1.356972357853309
19000,0.15218418836593628,0.1242310106754303,0.13835640251636505,-0.009511737152934074,0.02594945952296257,0.11417819559574127,0.004568966571241617,0.13835157454013824,0.20505502820014954,0.15551674365997314,0.7775349617004395,0.8159006834030151,0.7694369554519653,0.6147796589599339,0,CSNK1D_RAB1A,1,0.565,CSNK1D,RAB1A,0.8476190476190476,-0.660421200359772,2.003556818791047,1.343135618431275
15649,0.1652652621269226,0.3168589472770691,0.2995399832725525,0.115240678191185,0.18784865736961365,0.28550994396209717,0.11973769962787628,0.2995973527431488,0.38020867109298706,0.15329526364803314,0.6551638841629028,0.7820250988006592,0.7765160202980042,0.11807788913972685,0,ASAP1_GSK3B,1,0.888,ASAP1,GSK3B,0.3431372549019608,2.1988715319690573,-0.8627832219736599,1.3360883099953975
14536,0.11321648210287094,0.2883014976978302,0.21954885125160217,0.11083340644836426,0.029725700616836548,0.21932560205459595,0.04123609885573387,0.22005435824394226,0.4328845739364624,0.11541803926229477,0.8427566289901733,0.8930327892303467,0.9162013530731201,0.18608321719553528,0,TMEM67_TRAF3IP1,1,0.629,TMEM67,TRAF3IP1,0.746268656716418,-0.0938740335825423,1.427709111727658,1.3338350781451156
17969,0.16187003254890442,0.27011722326278687,0.259202778339386,0.10836892575025558,0.019953787326812744,0.1725715547800064,0.01722964644432068,0.2589438855648041,0.5437110662460327,0.21298432350158691,0.8195087313652039,0.8916593790054321,0.8811677694320679,0.5864523721304739,0,CC2D2A_IFT81,1,0.6,CC2D2A,IFT81,0.7910447761194029,-0.35059071852847457,1.6821158827304172,1.3315251642019428
1655,0.10650435090065002,0.16401086747646332,0.2333720326423645,0.021150078624486923,-0.004682870581746101,0.26945796608924866,-0.008935860358178616,0.2330394983291626,0.46940821409225464,0.15545693039894104,0.8553242683410645,0.9053313732147217,0.9030805230140686,0.17266669685023842,0,NPHP4_TRAF3IP1,1,0.6922,NPHP4,TRAF3IP1,0.6451612903225806,0.4655912936099719,0.8532422094633614,1.3188335030733334
13377,0.21021480858325958,0.25319766998291016,0.2728082537651062,0.21249866485595703,-0.06977634876966476,0.2200787365436554,-0.007985875010490417,0.2727395296096802,0.47374480962753296,0.18373584747314453,0.7853273153305054,0.8524453043937683,0.8373797535896301,0.4157337788892268,0,SPEF2_PACRG,1,0.7168,SPEF2,PACRG,0.6060606060606061,0.683357860839969,0.6310818489917434,1.3144397098317122
23214,0.1306387484073639,0.29018813371658325,0.3074572682380676,0.07026717066764832,0.13306459784507751,0.3852519094944,0.11481205374002457,0.30622655153274536,0.33975476026535034,0.1075737476348877,0.7539457678794861,0.8421799540519714,0.756960391998291,0.3311332207413178,0,TTC17_INVS,1,0.7994,TTC17,INVS,0.4772727272727273,1.4145577979618307,-0.10065883831164898,1.3138989596501818
15461,0.08672971278429031,0.18662431836128235,0.31218960881233215,0.05967029929161072,-0.048751287162303925,0.2987402379512787,-0.05774126201868057,0.31305253505706787,0.4111942648887634,0.13981026411056519,0.8380156755447388,0.8727458715438843,0.7766505479812622,0.24133584579801073,0,B9D2_IFT22,1,0.5834,B9D2,IFT22,0.8135593220338984,-0.49753888991131795,1.8100379314267208,1.3124990415154028
19786,0.18733203411102295,0.45417118072509766,0.36489006876945496,0.2574079632759094,0.13280539214611053,0.38379377126693726,0.12304013967514038,0.36514878273010254,0.721980094909668,0.3737162947654724,0.8957892656326294,0.9176592826843262,0.8923215866088867,0.2802324120130233,0,DNAI1_DRC1,1,0.6238,DNAI1,DRC1,0.75,-0.13990599088319203,1.4489096759778877,1.3090036850946956
28522,0.2810041308403015,0.3334919512271881,0.1754676103591919,0.2646288275718689,-0.04963686689734459,0.04203004390001297,-0.08038049936294556,0.17766734957695007,0.5057860016822815,0.19620706140995026,0.7928775548934937,0.8573541641235352,0.7914999723434448,-0.13475828805994342,0,RSPH1_PACRG,1,0.5782,RSPH1,PACRG,0.8208955223880597,-0.5435708472119677,1.8517203967322575,1.30814954952029
23406,0.10215940326452255,0.22514194250106812,0.22735968232154846,0.005400404334068298,0.010024413466453552,0.2539891004562378,-0.03214240074157715,0.22694125771522522,0.4595720171928406,0.1192437931895256,0.768523097038269,0.8527227640151978,0.8501152396202087,0.3396771739373945,0,TRAPPC9_HTT,1,0.6563,TRAPPC9,HTT,0.6981132075471698,0.14779374224586947,1.1541018297058214,1.301895571951691
5019,0.30294376611709595,0.3680455982685089,0.2044653296470642,0.3249184489250183,0.037450261414051056,0.14317211508750916,0.0715140774846077,0.2132570743560791,0.5039147138595581,0.28987258672714233,0.7932395339012146,0.8758934736251831,0.805799663066864,0.33087953388593033,0,HYDIN_PACRG,1,0.5946,HYDIN,PACRG,0.7941176470588235,-0.39839313572530294,1.699575170936489,1.301182035211186
19846,0.10014567524194717,0.17239812016487122,0.2009125053882599,0.07441108673810959,0.0311821848154068,0.086239755153656,0.058236561715602875,0.2004634141921997,0.3119778633117676,0.06582598388195038,0.7505054473876953,0.8213324546813965,0.8169810771942139,0.4592169777469733,0,RAB14_GSK3B,1,0.7136,RAB14,GSK3B,0.6078431372549019,0.6550305025011077,0.6412097477779491,1.2962402502790569
6195,0.09656643122434616,0.1578446477651596,0.2518646717071533,0.13260610401630402,0.07218706607818604,0.36111578345298767,0.03513982892036438,0.2527613043785095,0.24061700701713562,0.19910532236099243,0.8361855745315552,0.8806407451629639,0.7788223028182983,0.05759003062039092,0,TMEM138_PARD6A,1,0.7346,TMEM138,PARD6A,0.575,0.8409287915998862,0.45460321264210135,1.2955320042419876
